timestamp,token_id,best_bid,best_ask,spread,spread_pct,bid_depth,ask_depth,sanity_ok
2026-03-04T06:58:28.956037+00:00,DOWN:11586835,0.37,0.38,0.010000000000000009,2.6315789473684235,32,51,True,68079.21
2026-03-04T07:12:57.730556+00:00,UP:10005710,0.6,0.61,0.010000000000000009,1.6393442622950833,49,34,True,68079.21
2026-03-04T07:12:57.857659+00:00,DOWN:11586835,0.39,0.4,0.010000000000000009,2.500000000000002,34,49,True,68079.21
2026-03-04T07:27:26.858537+00:00,UP:10005710,0.64,0.65,0.010000000000000009,1.5384615384615397,53,32,True,68079.21
2026-03-04T07:27:26.993624+00:00,DOWN:11586835,0.35,0.36,0.010000000000000009,2.7777777777777803,32,53,True,68079.21
2026-03-04T07:42:09.626563+00:00,UP:10005710,0.71,0.72,0.010000000000000009,1.3888888888888902,60,26,True,68079.21
2026-03-04T07:42:09.739965+00:00,DOWN:11586835,0.28,0.29,0.009999999999999953,3.4482758620689493,26,60,True,68079.21
2026-03-04T07:56:37.855950+00:00,UP:10005710,0.79,0.8,0.010000000000000009,1.250000000000001,68,20,True,68079.21
2026-03-04T07:56:37.965683+00:00,DOWN:11586835,0.2,0.21,0.009999999999999981,4.761904761904753,20,68,True,68079.21
2026-03-04T08:11:19.434583+00:00,UP:10005710,0.82,0.83,0.010000000000000009,1.204819277108435,39,17,True,68079.21
2026-03-04T08:11:19.564561+00:00,DOWN:11586835,0.17,0.18,0.009999999999999981,5.555555555555546,17,39,True,68079.21
2026-03-04T08:27:10.616733+00:00,UP:10005710,0.79,0.8,0.010000000000000009,1.250000000000001,39,20,True,68079.21
2026-03-04T08:27:10.741976+00:00,DOWN:11586835,0.2,0.21,0.009999999999999981,4.761904761904753,20,39,True,68079.21
2026-03-04T08:43:04.077775+00:00,UP:10005710,0.88,0.89,0.010000000000000009,1.1235955056179785,47,11,True,68079.21
2026-03-04T08:43:04.194351+00:00,DOWN:11586835,0.11,0.12,0.009999999999999995,8.33333333333333,11,47,True,68079.21
2026-03-04T08:59:14.928335+00:00,UP:10005710,0.93,0.94,0.009999999999999898,1.0638297872340319,43,6,True,68079.21
2026-03-04T08:59:15.191984+00:00,DOWN:11586835,0.06,0.07,0.010000000000000009,14.285714285714295,6,43,True,68079.21
2026-03-04T09:15:30.431553+00:00,UP:10005710,0.94,0.95,0.010000000000000009,1.0526315789473695,44,5,True,68079.21
2026-03-04T09:15:30.559859+00:00,DOWN:11586835,0.05,0.06,0.009999999999999995,16.66666666666666,5,44,True,68079.21
2026-03-04T09:33:57.466748+00:00,UP:10005710,0.95,0.96,0.010000000000000009,1.0416666666666676,46,4,True,68079.21
2026-03-04T09:33:57.588211+00:00,DOWN:11586835,0.04,0.05,0.010000000000000002,20.000000000000004,4,46,True,68079.21
2026-03-04T09:50:45.908808+00:00,UP:10005710,0.96,0.97,0.010000000000000009,1.0309278350515474,42,3,True,68079.21
2026-03-04T09:50:46.020812+00:00,DOWN:11586835,0.03,0.04,0.010000000000000002,25.000000000000007,3,42,True,68079.21
2026-03-04T10:07:33.453868+00:00,UP:10005710,0.95,0.96,0.010000000000000009,1.0416666666666676,41,4,True,68079.21
2026-03-04T10:07:33.554601+00:00,DOWN:11586835,0.04,0.05,0.010000000000000002,20.000000000000004,4,41,True,68079.21
2026-03-04T10:24:00.088387+00:00,UP:10005710,0.955,0.959,0.0040000000000000036,0.4171011470281547,54,25,True,68079.21
2026-03-04T10:24:00.237370+00:00,DOWN:11586835,0.041,0.045,0.003999999999999997,8.888888888888882,25,54,True,68079.21
2026-03-04T10:40:46.484447+00:00,UP:10005710,0.95,0.955,0.0050000000000000044,0.5235602094240842,53,28,True,68079.21
2026-03-04T10:40:46.653291+00:00,DOWN:11586835,0.045,0.05,0.0050000000000000044,10.000000000000009,28,53,True,68079.21
2026-03-04T10:57:14.321322+00:00,UP:10005710,0.947,0.949,0.0020000000000000018,0.2107481559536356,53,26,True,68079.21
2026-03-04T10:57:14.444180+00:00,DOWN:11586835,0.051,0.053,0.0020000000000000018,3.7735849056603805,26,53,True,68079.21
2026-03-04T11:13:59.143785+00:00,UP:10005710,0.951,0.954,0.0030000000000000027,0.3144654088050317,54,33,True,68079.21
2026-03-04T11:13:59.250892+00:00,DOWN:11586835,0.046,0.049,0.0030000000000000027,6.122448979591842,33,54,True,68079.21
2026-03-04T11:30:29.654353+00:00,UP:10005710,0.956,0.959,0.0030000000000000027,0.31282586027111603,57,28,True,68079.21
2026-03-04T11:30:29.780986+00:00,DOWN:11586835,0.041,0.044,0.0029999999999999957,6.8181818181818095,28,57,True,68079.21
2026-03-04T11:47:03.112314+00:00,UP:10005710,0.946,0.949,0.0030000000000000027,0.3161222339304534,57,32,True,68079.21
2026-03-04T11:47:03.239784+00:00,DOWN:11586835,0.051,0.054,0.0030000000000000027,5.555555555555561,32,57,True,68079.21
2026-03-04T12:03:47.803505+00:00,UP:10005710,0.951,0.956,0.0050000000000000044,0.5230125523012558,57,30,True,68079.21
2026-03-04T12:03:47.925669+00:00,DOWN:11586835,0.046,0.049,0.0030000000000000027,6.122448979591842,32,57,True,68079.21
2026-03-04T12:20:28.401803+00:00,UP:10005710,0.946,0.95,0.0040000000000000036,0.4210526315789478,57,30,True,68079.21
2026-03-04T12:20:28.504893+00:00,DOWN:11586835,0.05,0.054,0.003999999999999997,7.407407407407401,30,57,True,68079.21
2026-03-04T12:36:50.652905+00:00,UP:10005710,0.944,0.949,0.0050000000000000044,0.526870389884089,59,28,True,68079.21
2026-03-04T12:36:50.759230+00:00,DOWN:11586835,0.051,0.056,0.0050000000000000044,8.928571428571436,28,59,True,68079.21
2026-03-04T12:53:01.458257+00:00,UP:10005710,0.963,0.965,0.0020000000000000018,0.2072538860103629,61,24,True,68079.21
2026-03-04T12:53:01.585563+00:00,DOWN:11586835,0.035,0.037,0.001999999999999995,5.405405405405392,24,61,True,68079.21
2026-03-04T13:09:41.215136+00:00,UP:10005710,0.96,0.964,0.0040000000000000036,0.41493775933609994,60,24,True,68079.21
2026-03-04T13:09:41.310014+00:00,DOWN:11586835,0.036,0.04,0.0040000000000000036,10.000000000000009,24,60,True,68079.21
2026-03-04T13:26:35.089680+00:00,UP:10005710,0.974,0.978,0.0040000000000000036,0.40899795501022534,71,14,True,68079.21
2026-03-04T13:26:35.234716+00:00,DOWN:11586835,0.022,0.026,0.004,15.384615384615385,14,71,True,68079.21
2026-03-04T13:43:02.493682+00:00,UP:10005710,0.981,0.986,0.0050000000000000044,0.5070993914807307,68,13,True,68079.21
2026-03-04T13:43:02.643047+00:00,DOWN:11586835,0.014,0.019,0.004999999999999999,26.31578947368421,13,68,True,68079.21
2026-03-04T13:59:28.621284+00:00,UP:10005710,0.989,0.99,0.0010000000000000009,0.10101010101010109,74,10,True,68079.21
2026-03-04T13:59:28.755355+00:00,DOWN:11586835,0.01,0.011,0.0009999999999999992,9.090909090909085,10,74,True,68079.21
2026-03-04T14:15:56.740835+00:00,UP:10005710,0.993,0.995,0.0020000000000000018,0.20100502512562834,76,5,True,68079.21
2026-03-04T14:15:56.853174+00:00,DOWN:11586835,0.005,0.007,0.002,28.57142857142857,5,76,True,68079.21
2026-03-04T14:32:16.515118+00:00,UP:10005710,0.992,0.995,0.0030000000000000027,0.3015075376884425,69,5,True,68079.21
2026-03-04T14:32:16.617620+00:00,DOWN:11586835,0.005,0.008,0.003,37.5,5,69,True,68079.21
2026-03-04T14:48:43.114698+00:00,UP:10005710,0.99,0.992,0.0020000000000000018,0.2016129032258066,69,8,True,68079.21
2026-03-04T14:48:43.246671+00:00,DOWN:11586835,0.008,0.01,0.002,20.0,8,69,True,68079.21
2026-03-04T15:05:10.684793+00:00,UP:10005710,0.992,0.993,0.0010000000000000009,0.10070493454179263,71,7,True,68079.21
2026-03-04T15:05:10.834309+00:00,DOWN:11586835,0.007,0.008,0.001,12.5,7,70,True,68079.21
2026-03-04T15:21:32.252791+00:00,UP:10005710,0.997,0.998,0.0010000000000000009,0.10020040080160328,77,2,True,68079.21
2026-03-04T15:21:32.361398+00:00,DOWN:11586835,0.002,0.003,0.001,33.33333333333333,2,77,True,68079.21
2026-03-04T15:37:55.218179+00:00,UP:10005710,0.998,0.999,0.0010000000000000009,0.10010010010010019,74,1,True,68079.21
2026-03-04T15:37:55.560895+00:00,DOWN:11586835,0.001,0.002,0.001,50.0,1,74,True,68079.21
2026-03-04T15:54:14.344707+00:00,UP:10005710,0.998,0.0,0.0,0,72,0,True,68079.21
2026-03-04T15:54:14.511428+00:00,DOWN:11586835,0.0,0.002,0.0,0.0,0,72,True,68079.21
2026-03-04T16:10:48.154512+00:00,UP:10005710,0.999,0.0,0.0,0,70,0,True,68079.21
2026-03-04T16:10:48.252832+00:00,DOWN:11586835,0.0,0.001,0.0,0.0,0,70,True,68079.21
2026-03-04T16:27:09.252899+00:00,UP:10005710,0.999,0.0,0.0,0,72,0,True,68079.21
2026-03-04T16:27:09.383850+00:00,DOWN:11586835,0.0,0.001,0.0,0.0,0,72,True,68079.21
2026-03-04T16:43:53.376954+00:00,UP:10005710,0.999,0.0,0.0,0,69,0,True,68079.21
2026-03-04T16:43:53.516987+00:00,DOWN:11586835,0.0,0.001,0.0,0.0,0,70,True,68079.21
2026-03-04T17:00:52.167541+00:00,UP:10645084,0.47,0.49,0.020000000000000018,4.081632653061228,47,51,True,73284.69
2026-03-04T17:00:52.305911+00:00,DOWN:79593177,0.51,0.53,0.020000000000000018,3.7735849056603805,51,47,True,73284.69
2026-03-04T17:18:08.249192+00:00,UP:10645084,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,73284.69
2026-03-04T17:18:08.572277+00:00,DOWN:79593177,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,73284.69
2026-03-04T17:35:13.865912+00:00,UP:10645084,0.49,0.5,0.010000000000000009,2.0000000000000018,49,50,True,73257.96
2026-03-04T17:35:14.040496+00:00,DOWN:79593177,0.5,0.51,0.010000000000000009,1.960784313725492,50,49,True,73257.96
2026-03-04T17:52:36.839194+00:00,UP:10645084,0.48,0.49,0.010000000000000009,2.040816326530614,48,51,True,73257.96
2026-03-04T17:52:36.950224+00:00,DOWN:79593177,0.51,0.52,0.010000000000000009,1.9230769230769247,51,48,True,73257.96
2026-03-04T18:10:00.850273+00:00,UP:10645084,0.5,0.52,0.020000000000000018,3.8461538461538494,50,48,True,73257.96
2026-03-04T18:10:00.959592+00:00,DOWN:79593177,0.48,0.5,0.020000000000000018,4.0000000000000036,48,50,True,73257.96
2026-03-04T18:27:23.223669+00:00,UP:10645084,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,73257.96
2026-03-04T18:27:23.453361+00:00,DOWN:79593177,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,73257.96
2026-03-04T18:44:34.736237+00:00,UP:10645084,0.53,0.54,0.010000000000000009,1.8518518518518534,53,46,True,73257.96
2026-03-04T18:44:34.844194+00:00,DOWN:79593177,0.46,0.47,0.009999999999999953,2.1276595744680753,46,53,True,73257.96
2026-03-04T19:01:53.733267+00:00,UP:10645084,0.57,0.58,0.010000000000000009,1.7241379310344844,57,42,True,73257.96
2026-03-04T19:01:53.853166+00:00,DOWN:79593177,0.42,0.43,0.010000000000000009,2.325581395348839,42,57,True,73257.96
2026-03-04T19:19:11.791763+00:00,UP:10645084,0.59,0.6,0.010000000000000009,1.6666666666666683,59,40,True,73257.96
2026-03-04T19:19:11.899182+00:00,DOWN:79593177,0.4,0.41,0.009999999999999953,2.4390243902438913,40,59,True,73257.96
2026-03-04T19:36:21.810023+00:00,UP:10645084,0.58,0.6,0.020000000000000018,3.3333333333333366,58,40,True,73257.96
2026-03-04T19:36:21.936913+00:00,DOWN:79593177,0.4,0.42,0.019999999999999962,4.761904761904753,40,58,True,73257.96
2026-03-04T19:53:20.849756+00:00,UP:10645084,0.58,0.59,0.010000000000000009,1.6949152542372898,58,41,True,73257.96
2026-03-04T19:53:20.947636+00:00,DOWN:79593177,0.41,0.42,0.010000000000000009,2.380952380952383,41,58,True,73257.96
2026-03-04T20:10:41.153491+00:00,UP:10645084,0.51,0.52,0.010000000000000009,1.9230769230769247,51,48,True,73257.96
2026-03-04T20:10:41.304411+00:00,DOWN:79593177,0.48,0.49,0.010000000000000009,2.040816326530614,48,51,True,73257.96
2026-03-04T20:27:59.734957+00:00,UP:10645084,0.53,0.54,0.010000000000000009,1.8518518518518534,53,46,True,73257.96
2026-03-04T20:27:59.830372+00:00,DOWN:79593177,0.46,0.47,0.009999999999999953,2.1276595744680753,46,53,True,73257.96
2026-03-04T20:44:53.178147+00:00,UP:10645084,0.54,0.55,0.010000000000000009,1.8181818181818195,54,45,True,73257.96
2026-03-04T20:44:53.282124+00:00,DOWN:79593177,0.45,0.46,0.010000000000000009,2.1739130434782625,45,54,True,73257.96
2026-03-04T21:02:08.044323+00:00,UP:10645084,0.43,0.44,0.010000000000000009,2.2727272727272747,43,56,True,73257.96
2026-03-04T21:02:08.170678+00:00,DOWN:79593177,0.56,0.57,0.009999999999999898,1.7543859649122628,56,43,True,73257.96
2026-03-04T21:19:18.083892+00:00,UP:10645084,0.44,0.45,0.010000000000000009,2.222222222222224,44,55,True,73257.96
2026-03-04T21:19:18.218190+00:00,DOWN:79593177,0.55,0.56,0.010000000000000009,1.785714285714287,55,44,True,73257.96
2026-03-04T21:37:14.265846+00:00,UP:10645084,0.48,0.49,0.010000000000000009,2.040816326530614,48,51,True,73257.96
2026-03-04T21:37:14.361374+00:00,DOWN:79593177,0.51,0.52,0.010000000000000009,1.9230769230769247,51,48,True,73257.96
2026-03-04T21:54:17.047578+00:00,UP:10645084,0.49,0.5,0.010000000000000009,2.0000000000000018,49,50,True,73257.96
2026-03-04T21:54:17.133989+00:00,DOWN:79593177,0.5,0.51,0.010000000000000009,1.960784313725492,50,49,True,73257.96
2026-03-04T22:11:25.280357+00:00,UP:10645084,0.52,0.53,0.010000000000000009,1.8867924528301903,52,47,True,73257.96
2026-03-04T22:11:25.389540+00:00,DOWN:79593177,0.47,0.48,0.010000000000000009,2.0833333333333353,47,52,True,73257.96
2026-03-04T22:28:32.527087+00:00,UP:10645084,0.5,0.51,0.010000000000000009,1.960784313725492,50,49,True,73257.96
2026-03-04T22:28:32.645633+00:00,DOWN:79593177,0.49,0.5,0.010000000000000009,2.0000000000000018,49,50,True,73257.96
2026-03-04T22:45:28.432334+00:00,UP:10645084,0.42,0.43,0.010000000000000009,2.325581395348839,42,57,True,73257.96
2026-03-04T22:45:28.541856+00:00,DOWN:79593177,0.57,0.58,0.010000000000000009,1.7241379310344844,57,42,True,73257.96
2026-03-04T23:02:32.388689+00:00,UP:10645084,0.37,0.38,0.010000000000000009,2.6315789473684235,37,62,True,73257.96
2026-03-04T23:02:32.491196+00:00,DOWN:79593177,0.62,0.63,0.010000000000000009,1.5873015873015885,62,37,True,73257.96
2026-03-04T23:19:34.137413+00:00,UP:10645084,0.38,0.39,0.010000000000000009,2.5641025641025665,38,61,True,73257.96
2026-03-04T23:19:34.222244+00:00,DOWN:79593177,0.61,0.62,0.010000000000000009,1.6129032258064528,61,38,True,73257.96
2026-03-04T23:36:33.256303+00:00,UP:10645084,0.31,0.33,0.020000000000000018,6.060606060606066,31,67,True,73257.96
2026-03-04T23:36:33.357900+00:00,DOWN:79593177,0.67,0.69,0.019999999999999907,2.898550724637668,67,31,True,73257.96
2026-03-04T23:53:22.864751+00:00,UP:10645084,0.36,0.37,0.010000000000000009,2.7027027027027053,36,63,True,73257.96
2026-03-04T23:53:22.962993+00:00,DOWN:79593177,0.63,0.64,0.010000000000000009,1.5625000000000013,63,36,True,73257.96
2026-03-05T00:10:39.749423+00:00,UP:10645084,0.35,0.36,0.010000000000000009,2.7777777777777803,35,64,True,73257.96
2026-03-05T00:10:39.850082+00:00,DOWN:79593177,0.64,0.65,0.010000000000000009,1.5384615384615397,64,35,True,73257.96
2026-03-05T00:27:24.004609+00:00,UP:10645084,0.38,0.39,0.010000000000000009,2.5641025641025665,38,61,True,73257.96
2026-03-05T00:27:24.099902+00:00,DOWN:79593177,0.61,0.62,0.010000000000000009,1.6129032258064528,61,38,True,73257.96
2026-03-05T00:44:26.736743+00:00,UP:10645084,0.4,0.41,0.009999999999999953,2.4390243902438913,40,59,True,73257.96
2026-03-05T00:44:26.834768+00:00,DOWN:79593177,0.59,0.6,0.010000000000000009,1.6666666666666683,59,40,True,73257.96
2026-03-05T01:01:23.850386+00:00,UP:10645084,0.38,0.39,0.010000000000000009,2.5641025641025665,38,61,True,73257.96
2026-03-05T01:01:23.951697+00:00,DOWN:79593177,0.61,0.62,0.010000000000000009,1.6129032258064528,61,38,True,73257.96
2026-03-05T01:18:10.845316+00:00,UP:10645084,0.44,0.45,0.010000000000000009,2.222222222222224,44,55,True,73257.96
2026-03-05T01:18:10.945010+00:00,DOWN:79593177,0.55,0.56,0.010000000000000009,1.785714285714287,55,44,True,73257.96
2026-03-05T01:35:07.050052+00:00,UP:10645084,0.39,0.4,0.010000000000000009,2.500000000000002,39,60,True,73257.96
2026-03-05T01:35:07.148960+00:00,DOWN:79593177,0.6,0.61,0.010000000000000009,1.6393442622950833,60,39,True,73257.96
2026-03-05T01:51:51.939715+00:00,UP:10645084,0.32,0.33,0.010000000000000009,3.030303030303033,32,67,True,73257.96
2026-03-05T01:51:52.040478+00:00,DOWN:79593177,0.67,0.68,0.010000000000000009,1.4705882352941189,67,32,True,73257.96
2026-03-05T02:08:39.898050+00:00,UP:10645084,0.39,0.4,0.010000000000000009,2.500000000000002,36,41,True,73257.96
2026-03-05T02:08:40.000312+00:00,DOWN:79593177,0.6,0.61,0.010000000000000009,1.6393442622950833,41,36,True,73257.96
2026-03-05T02:25:34.168402+00:00,UP:10645084,0.36,0.37,0.010000000000000009,2.7027027027027053,33,44,True,73257.96
2026-03-05T02:25:34.260580+00:00,DOWN:79593177,0.63,0.64,0.010000000000000009,1.5625000000000013,44,33,True,73257.96
2026-03-05T02:42:11.207336+00:00,UP:10645084,0.28,0.29,0.009999999999999953,3.4482758620689493,27,52,True,73257.96
2026-03-05T02:42:11.295423+00:00,DOWN:79593177,0.71,0.72,0.010000000000000009,1.3888888888888902,52,27,True,73257.96
2026-03-05T02:58:46.033617+00:00,UP:10645084,0.3,0.31,0.010000000000000009,3.2258064516129057,27,51,True,73257.96
2026-03-05T02:58:46.117529+00:00,DOWN:79593177,0.69,0.7,0.010000000000000009,1.42857142857143,51,27,True,73257.96
2026-03-05T03:15:20.963174+00:00,UP:10645084,0.34,0.35,0.009999999999999953,2.857142857142844,32,48,True,73257.96
2026-03-05T03:15:21.050651+00:00,DOWN:79593177,0.65,0.66,0.010000000000000009,1.5151515151515165,48,32,True,73257.96
2026-03-05T03:32:10.309137+00:00,UP:10645084,0.3,0.31,0.010000000000000009,3.2258064516129057,28,52,True,73257.96
2026-03-05T03:32:10.402520+00:00,DOWN:79593177,0.69,0.7,0.010000000000000009,1.42857142857143,52,28,True,73257.96
2026-03-05T03:48:44.472387+00:00,UP:10645084,0.28,0.29,0.009999999999999953,3.4482758620689493,27,54,True,73257.96
2026-03-05T03:48:44.558357+00:00,DOWN:79593177,0.71,0.72,0.010000000000000009,1.3888888888888902,54,27,True,73257.96
2026-03-05T04:05:34.268527+00:00,UP:10645084,0.31,0.32,0.010000000000000009,3.1250000000000027,28,51,True,73257.96
2026-03-05T04:05:34.358236+00:00,DOWN:79593177,0.68,0.69,0.009999999999999898,1.449275362318826,51,28,True,73257.96
2026-03-05T04:22:10.710762+00:00,UP:10645084,0.33,0.34,0.010000000000000009,2.9411764705882377,31,49,True,73257.96
2026-03-05T04:22:10.799617+00:00,DOWN:79593177,0.66,0.67,0.010000000000000009,1.492537313432837,49,31,True,73257.96
2026-03-05T04:38:50.018145+00:00,UP:10645084,0.37,0.38,0.010000000000000009,2.6315789473684235,34,45,True,73257.96
2026-03-05T04:38:50.109380+00:00,DOWN:79593177,0.62,0.63,0.010000000000000009,1.5873015873015885,45,34,True,73257.96
2026-03-05T04:55:13.315964+00:00,UP:10645084,0.34,0.35,0.009999999999999953,2.857142857142844,30,47,True,73257.96
2026-03-05T04:55:13.424845+00:00,DOWN:79593177,0.65,0.66,0.010000000000000009,1.5151515151515165,47,30,True,73257.96
2026-03-05T05:11:59.577734+00:00,UP:10645084,0.36,0.37,0.010000000000000009,2.7027027027027053,32,45,True,73257.96
2026-03-05T05:11:59.720686+00:00,DOWN:79593177,0.63,0.64,0.010000000000000009,1.5625000000000013,45,32,True,73257.96
2026-03-05T05:28:32.493162+00:00,UP:10645084,0.28,0.29,0.009999999999999953,3.4482758620689493,27,53,True,73257.96
2026-03-05T05:28:32.594077+00:00,DOWN:79593177,0.71,0.72,0.010000000000000009,1.3888888888888902,53,27,True,73257.96
2026-03-05T05:44:58.053131+00:00,UP:10645084,0.27,0.28,0.010000000000000009,3.571428571428574,25,54,True,73257.96
2026-03-05T05:44:58.154953+00:00,DOWN:79593177,0.72,0.73,0.010000000000000009,1.3698630136986314,54,25,True,73257.96
2026-03-05T06:01:34.114409+00:00,UP:10645084,0.23,0.24,0.009999999999999981,4.166666666666659,22,58,True,73257.96
2026-03-05T06:01:34.214065+00:00,DOWN:79593177,0.76,0.77,0.010000000000000009,1.2987012987012998,58,22,True,73257.96
2026-03-05T06:18:23.710612+00:00,UP:10645084,0.21,0.22,0.010000000000000009,4.545454545454549,21,59,True,73257.96
2026-03-05T06:18:23.813835+00:00,DOWN:79593177,0.78,0.79,0.010000000000000009,1.2658227848101276,59,21,True,73257.96
2026-03-05T06:34:48.521802+00:00,UP:10645084,0.26,0.27,0.010000000000000009,3.703703703703707,26,53,True,73257.96
2026-03-05T06:34:48.633592+00:00,DOWN:79593177,0.73,0.74,0.010000000000000009,1.3513513513513526,53,26,True,73257.96
2026-03-05T06:51:00.154834+00:00,UP:10645084,0.31,0.32,0.010000000000000009,3.1250000000000027,31,47,True,73257.96
2026-03-05T06:51:00.263535+00:00,DOWN:79593177,0.68,0.69,0.009999999999999898,1.449275362318826,47,31,True,73257.96
2026-03-05T07:07:08.999672+00:00,UP:10645084,0.27,0.29,0.019999999999999962,6.896551724137918,27,50,True,73257.96
2026-03-05T07:07:09.135343+00:00,DOWN:79593177,0.71,0.73,0.020000000000000018,2.739726027397263,50,27,True,73257.96
2026-03-05T07:22:55.659767+00:00,UP:10645084,0.31,0.32,0.010000000000000009,3.1250000000000027,31,47,True,73257.96
2026-03-05T07:22:55.771644+00:00,DOWN:79593177,0.68,0.69,0.009999999999999898,1.449275362318826,47,31,True,73257.96
2026-03-05T07:39:09.242221+00:00,UP:10645084,0.21,0.22,0.010000000000000009,4.545454545454549,21,58,True,73257.96
2026-03-05T07:39:09.400647+00:00,DOWN:79593177,0.78,0.79,0.010000000000000009,1.2658227848101276,58,21,True,73257.96
2026-03-05T07:55:16.089684+00:00,UP:10645084,0.15,0.16,0.010000000000000009,6.250000000000005,15,64,True,73257.96
2026-03-05T07:55:16.224040+00:00,DOWN:79593177,0.84,0.85,0.010000000000000009,1.176470588235295,64,15,True,73257.96
2026-03-05T08:11:15.308204+00:00,UP:10645084,0.15,0.16,0.010000000000000009,6.250000000000005,15,64,True,73257.96
2026-03-05T08:11:15.419705+00:00,DOWN:79593177,0.84,0.85,0.010000000000000009,1.176470588235295,64,15,True,73257.96
2026-03-05T08:28:27.816978+00:00,UP:10645084,0.14,0.15,0.009999999999999981,6.666666666666654,14,65,True,73257.96
2026-03-05T08:28:27.936600+00:00,DOWN:79593177,0.85,0.86,0.010000000000000009,1.1627906976744196,65,14,True,73257.96
2026-03-05T08:45:28.076704+00:00,UP:10645084,0.21,0.22,0.010000000000000009,4.545454545454549,21,58,True,73257.96
2026-03-05T08:45:28.203192+00:00,DOWN:79593177,0.78,0.79,0.010000000000000009,1.2658227848101276,58,21,True,73257.96
2026-03-05T09:02:36.871328+00:00,UP:10645084,0.25,0.26,0.010000000000000009,3.8461538461538494,25,54,True,73257.96
2026-03-05T09:02:36.985085+00:00,DOWN:79593177,0.74,0.75,0.010000000000000009,1.3333333333333344,54,25,True,73257.96
2026-03-05T09:20:03.836550+00:00,UP:10645084,0.27,0.28,0.010000000000000009,3.571428571428574,27,51,True,73257.96
2026-03-05T09:20:03.939819+00:00,DOWN:79593177,0.72,0.73,0.010000000000000009,1.3698630136986314,51,27,True,73257.96
2026-03-05T09:37:32.020720+00:00,UP:10645084,0.34,0.35,0.009999999999999953,2.857142857142844,34,44,True,73257.96
2026-03-05T09:37:32.119575+00:00,DOWN:79593177,0.65,0.66,0.010000000000000009,1.5151515151515165,44,34,True,73257.96
2026-03-05T09:54:49.155051+00:00,UP:10645084,0.27,0.28,0.010000000000000009,3.571428571428574,27,52,True,73257.96
2026-03-05T09:54:49.295481+00:00,DOWN:79593177,0.72,0.73,0.010000000000000009,1.3698630136986314,52,27,True,73257.96
2026-03-05T10:12:17.375187+00:00,UP:10645084,0.33,0.35,0.019999999999999962,5.714285714285704,33,44,True,73257.96
2026-03-05T10:12:17.585691+00:00,DOWN:79593177,0.65,0.67,0.020000000000000018,2.985074626865674,44,33,True,73257.96
2026-03-05T10:30:08.818742+00:00,UP:10645084,0.48,0.49,0.010000000000000009,2.040816326530614,48,32,True,73257.96
2026-03-05T10:30:08.938974+00:00,DOWN:79593177,0.51,0.52,0.010000000000000009,1.9230769230769247,32,48,True,73257.96
2026-03-05T10:47:45.443474+00:00,UP:10645084,0.53,0.54,0.010000000000000009,1.8518518518518534,53,29,True,73257.96
2026-03-05T10:47:45.546284+00:00,DOWN:79593177,0.46,0.47,0.009999999999999953,2.1276595744680753,29,53,True,73257.96
2026-03-05T11:05:38.370552+00:00,UP:10645084,0.47,0.48,0.010000000000000009,2.0833333333333353,47,35,True,73257.96
2026-03-05T11:05:38.471697+00:00,DOWN:79593177,0.52,0.53,0.010000000000000009,1.8867924528301903,35,47,True,73257.96
2026-03-05T11:23:09.672186+00:00,UP:10645084,0.42,0.43,0.010000000000000009,2.325581395348839,42,41,True,73257.96
2026-03-05T11:23:09.802571+00:00,DOWN:79593177,0.57,0.58,0.010000000000000009,1.7241379310344844,41,42,True,73257.96
2026-03-05T11:40:47.256794+00:00,UP:10645084,0.34,0.35,0.009999999999999953,2.857142857142844,34,48,True,73257.96
2026-03-05T11:40:47.387592+00:00,DOWN:79593177,0.65,0.66,0.010000000000000009,1.5151515151515165,48,34,True,73257.96
2026-03-05T11:57:36.938840+00:00,UP:10645084,0.36,0.37,0.010000000000000009,2.7027027027027053,36,47,True,73257.96
2026-03-05T11:57:37.062298+00:00,DOWN:79593177,0.63,0.64,0.010000000000000009,1.5625000000000013,47,36,True,73257.96
2026-03-05T12:14:51.494285+00:00,UP:10645084,0.39,0.4,0.010000000000000009,2.500000000000002,39,44,True,73257.96
2026-03-05T12:14:51.594986+00:00,DOWN:79593177,0.6,0.61,0.010000000000000009,1.6393442622950833,44,39,True,73257.96
2026-03-05T12:31:59.233764+00:00,UP:10645084,0.32,0.34,0.020000000000000018,5.8823529411764754,31,50,True,73257.96
2026-03-05T12:31:59.347465+00:00,DOWN:79593177,0.66,0.68,0.020000000000000018,2.9411764705882377,50,31,True,73257.96
2026-03-05T12:48:45.800029+00:00,UP:10645084,0.39,0.4,0.010000000000000009,2.500000000000002,39,44,True,73257.96
2026-03-05T12:48:46.032831+00:00,DOWN:79593177,0.59,0.61,0.020000000000000018,3.2786885245901667,43,39,True,73257.96
2026-03-05T13:05:43.270125+00:00,UP:10645084,0.32,0.34,0.020000000000000018,5.8823529411764754,32,50,True,73257.96
2026-03-05T13:05:43.439804+00:00,DOWN:79593177,0.67,0.68,0.010000000000000009,1.4705882352941189,51,32,True,73257.96
